1800,8.3
1800,39.5
1800,35
1800,32.5
1800,19.2
1800,20.5
1800,17.5
1800,66.8
1801,45
1801,48.3
1801,50
1801,51.7
1801,53.3
1801,52
1801,58.3
1801,64.5
1801,55.8
1801,54.3
1801,66.3
1801,80.3
1802,79.7
1802,78.3
1802,68
1802,70
1802,73.3
1802,76.7
1802,80
1802,83.3
1802,86.3
1802,64.2
1802,57.5
1802,83.3
1803,83.3
1803,84.7
1803,49.2
1803,41.7
1803,73.8
1803,60
1803,80.5
1803,56.8
1803,75.5
1803,90.5
1803,85
1803,80
1804,75.5
1804,80.5
1804,80
1804,84.3
1804,55.7
1804,58
1804,49.7
1804,71.8
1804,88.3
1804,103.8
1804,101.7
1804,100
1805,101.7
1805,73.5
1805,85.7
1805,62.5
1805,65
1805,67.5
1805,62.7
1805,71.2
1805,74
1805,49
1805,68.3
1805,63.8
1806,65
1806,49.3
1806,54.5
1806,46.2
1806,44
1806,42.7
1806,50
1806,43.8
1806,40
1806,45
1806,41.7
1806,40
1807,20
1807,20.3
1807,16
1807,39.7
1807,16.7
1807,20
1807,21.2
1807,20
1807,9.5
1807,13.3
1807,4.3
1807,0
1808,0
1808,7.5
1808,0
1808,20.5
1808,22.5
1808,22.5
1808,11.2
1808,13.3
1808,19.5
1808,7.8
1808,17.5
1808,20.5
1809,12
1809,15.3
1809,1.5
1809,4.2
1809,3.3
1809,12.8
1809,0.5
1809,0.3
1809,0.7
1809,0
1809,0
1809,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1810,0
1811,0
1811,0
1811,0
1811,0
1811,0
1811,0
1811,11
1811,0
1811,4
1811,10.2
1811,1.3
1811,1.8
1812,18.8
1812,3.2
1812,1.2
1812,0
1812,1.7
1812,2.2
1812,0.8
1812,26
1812,8.7
1812,6.5
1812,13.2
1812,16.8
1813,0
1813,17.2
1813,3.2
1813,27.7
1813,9.2
1813,18.7
1813,30.5
1813,14
1813,25.5
1813,46.3
1813,27.8
1813,23.8
1814,37
1814,20
1814,9.5
1814,39.7
1814,9.7
1814,24.8
1814,30.8
1814,3.8
1814,13.5
1814,32.2
1814,24.2
1814,33.5
1815,32
1815,53.7
1815,43.7
1815,52.7
1815,16.3
1815,93.2
1815,59.2
1815,78.7
1815,52.5
1815,55.8
1815,62
1815,108.3
1816,43.8
1816,114.7
1816,122.8
1816,98
1816,73.8
1816,72.7
1816,64.7
1816,38.7
1816,79.7
1816,94
1816,63.5
1816,49.8
1817,60.7
1817,96.5
1817,160.3
1817,44
1817,35.3
1817,66.7
1817,83.3
1817,75
1817,61.2
1817,42.7
1817,48.2
1817,47.3
1818,58.1
1818,37.4
1818,42.4
1818,57.5
1818,88.5
1818,60.8
1818,46.8
1818,52.6
1818,43.4
1818,52.8
1818,18.3
1818,43
1819,54.7
1819,34.6
1819,6.3
1819,33.7
1819,32.6
1819,58.3
1819,52.5
1819,43.5
1819,24.8
1819,45.9
1819,41.8
1819,50.9
1820,32
1820,44.4
1820,7.5
1820,32.3
1820,48.9
1820,17.9
1820,34.1
1820,43.1
1820,8.6
1820,14.9
1820,13.2
1820,15.1
1821,36
1821,7
1821,9.5
1821,15.2
1821,2.8
1821,3
1821,4.3
1821,8
1821,7.3
1821,31.4
1821,7.3
1821,0.4
1822,0
1822,1.5
1822,26.9
1822,21.7
1822,2.4
1822,9.3
1822,13.2
1822,3.4
1822,0
1822,0.6
1822,0
1822,0
1823,0
1823,0
1823,1
1823,0
1823,0
1823,0
1823,0.8
1823,0
1823,0
1823,0
1823,0
1823,34
1824,36
1824,18
1824,0
1824,32.3
1824,4.6
1824,0
1824,0
1824,2.3
1824,34.3
1824,42
1824,0
1824,1.4
1825,8.4
1825,25.9
1825,37.4
1825,6.2
1825,25.8
1825,25.6
1825,51.5
1825,42.8
1825,26.2
1825,26
1825,19.6
1825,36.7
1826,29.4
1826,30.2
1826,61.3
1826,40
1826,53.9
1826,61.7
1826,87.5
1826,66
1826,31.6
1826,84.4
1826,65.8
1826,113.6
1827,57.7
1827,79
1827,96.3
1827,76.7
1827,93.8
1827,94.4
1827,70.4
1827,89.4
1827,82.6
1827,93.5
1827,80.4
1827,76.8
1828,88
1828,107.3
1828,108.5
1828,101.9
1828,148.6
1828,163.4
1828,90.4
1828,127.3
1828,83.9
1828,91.1
1828,95
1828,78.1
1829,71.6
1829,82.3
1829,120.6
1829,158.4
1829,112.3
1829,123.2
1829,151.5
1829,129.3
1829,88
1829,95.3
1829,112.7
1829,94.1
1830,87
1830,120.1
1830,141
1830,177.3
1830,110.5
1830,108.4
1830,73.2
1830,84.6
1830,103.4
1830,140.6
1830,135.4
1830,136.8
1831,79
1831,83.6
1831,155.8
1831,90.9
1831,63.4
1831,55.6
1831,75.4
1831,91.6
1831,63.2
1831,77.1
1831,72.5
1831,48.3
1832,51.5
1832,92.6
1832,91.9
1832,44.8
1832,68.9
1832,44.5
1832,23.3
1832,14.8
1832,13.7
1832,35.2
1832,23.8
1832,45.8
1833,18.7
1833,24.9
1833,19.6
1833,4.6
1833,21.5
1833,1.7
1833,11.6
1833,9.5
1833,19.3
1833,12.5
1833,9.8
1833,16.6
1834,8.2
1834,30.1
1834,6.5
1834,2.4
1834,14.8
1834,13.1
1834,14.4
1834,6.6
1834,19.2
1834,41.3
1834,50.9
1834,57.5
1835,12.4
1835,40.7
1835,32.7
1835,102.4
1835,72.6
1835,55.2
1835,99.6
1835,98.5
1835,168
1835,158.6
1835,166.7
1835,129.3
1836,147.6
1836,179.4
1836,163.7
1836,238
1836,185.7
1836,207.9
1836,194.6
1836,179.6
1836,158.5
1836,228.9
1836,201.5
1836,343.8
1837,313.4
1837,292.6
1837,224.3
1837,230.3
1837,186.1
1837,263.4
1837,271.2
1837,223.5
1837,160.4
1837,206.2
1837,178.4
1837,216.1
1838,241.5
1838,141.3
1838,234.5
1838,211.1
1838,229.4
1838,157.6
1838,180.4
1838,131.3
1838,122.7
1838,151.5
1838,129.2
1838,132.9
1839,175.9
1839,170.8
1839,129.5
1839,102.9
1839,89.6
1839,91.2
1839,141.3
1839,218.8
1839,221.1
1839,151.5
1839,114.7
1839,106.2
1840,135.4
1840,146.1
1840,112.9
1840,109.8
1840,115.4
1840,80.9
1840,101
1840,96.4
1840,123.3
1840,91.7
1840,90.4
1840,89.5
1841,40.1
1841,49.9
1841,49.6
1841,66.9
1841,112.4
1841,92.8
1841,51.4
1841,65.4
1841,60.9
1841,47.4
1841,32.9
1841,64.8
